
SIMPLE-AWD: drop=0.7 lr=0.0001
epoch  train_loss  valid_loss  accuracy
1      0.658113    0.538787    0.743961
2      0.579893    0.420617    0.821256
3      0.516223    0.487925    0.734300
4      0.390903    0.306601    0.874396
5      0.433521    0.333050    0.869565
6      0.366009    0.289057    0.859903
7      0.369401    0.281998    0.879227
8      0.296349    0.352483    0.850242
9      0.356606    0.266173    0.903382
10     0.294521    0.296001    0.879227
11     0.296200    0.238233    0.908213
12     0.229210    0.325091    0.859903
13     0.306888    0.282550    0.884058
14     0.206695    0.301065    0.879227
15     0.216070    0.356676    0.855072
16     0.200229    0.286598    0.879227
17     0.248823    0.305817    0.874396
18     0.324659    0.306584    0.850242
19     0.257981    0.314273    0.855072
20     0.213685    0.325250    0.859903
epoch  train_loss  valid_loss  accuracy
1      0.663704    0.562348    0.695652
2      0.584632    0.503556    0.768116
3      0.576781    0.527268    0.705314
4      0.606045    0.541750    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.537727    0.372134    0.835749
2      0.568462    0.386508    0.787440
3      0.535922    0.364510    0.840580
4      0.427727    0.325553    0.840580
5      0.417990    0.274953    0.874396
6      0.398273    0.264629    0.893720
7      0.328214    0.271622    0.874396
8      0.328128    0.287341    0.855072
9      0.264461    0.289121    0.874396
10     0.242275    0.331502    0.864734
11     0.303886    0.328675    0.855072
12     0.274263    1.232985    0.801932
13     0.285239    1.658797    0.821256
14     0.274692    0.303318    0.893720
15     0.293754    0.378181    0.840580
16     0.313512    0.301354    0.879227
17     0.276440    0.287947    0.879227
18     0.271279    0.363443    0.869565
19     0.226444    0.344225    0.884058
20     0.286182    0.315700    0.879227
epoch  train_loss  valid_loss  accuracy
1      0.607368    0.506082    0.729469
2      0.573847    0.582060    0.743961
3      0.549177    0.502699    0.739130
4      0.533672    0.476520    0.768116
epoch  train_loss  valid_loss  accuracy
1      0.609621    0.540310    0.705314
2      0.573399    0.449701    0.758454
3      0.559896    0.495127    0.845411
4      0.515696    0.345537    0.850242
5      0.451017    0.333676    0.859903
6      0.420592    0.305286    0.879227
7      0.437452    0.410398    0.888889
8      0.339063    0.264452    0.903382
9      0.304563    0.279885    0.888889
10     0.257954    0.276419    0.893720
11     0.331145    0.274037    0.917874
12     0.353256    0.283221    0.874396
13     0.304768    0.335192    0.884058
14     0.251705    0.294179    0.898551
15     0.202373    0.299651    0.888889
16     0.265869    0.418053    0.850242
17     0.272076    0.349404    0.850242
18     0.171092    0.340423    0.864734
19     0.140383    0.339168    0.869565
20     0.273106    0.313108    0.888889
epoch  train_loss  valid_loss  accuracy
1      0.646365    0.536746    0.710145
2      0.607820    0.526644    0.763285
3      0.597986    0.728131    0.719807
4      0.567841    0.585401    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.629826    0.456431    0.743961
2      0.591952    0.414240    0.835749
3      0.529370    0.323014    0.864734
4      0.461985    0.292460    0.893720
5      0.387480    0.331188    0.826087
6      0.392391    0.278884    0.888889
7      0.301546    0.327207    0.855072
8      0.388543    0.343980    0.835749
9      0.349794    0.272964    0.884058
10     0.314230    0.332264    0.864734
11     0.284469    0.290399    0.859903
12     0.245205    0.275940    0.893720
13     0.285036    0.288956    0.869565
14     0.210122    0.277636    0.874396
15     0.215590    0.298896    0.864734
16     0.165591    0.331416    0.859903
17     0.225971    0.265207    0.898551
18     0.224600    0.285350    0.884058
19     0.245203    0.382519    0.888889
20     0.268575    0.287270    0.879227
total elapsed time: 07:08:50

SIMPLE-AWD-Finetuned-Nidia: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.641150    0.561129    0.710145
2      0.584893    0.505164    0.729469
3      0.593361    0.535249    0.729469
4      0.597063    0.506736    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.600914    0.578406    0.685990
2      0.578707    0.630470    0.705314
3      0.574449    0.942361    0.685990
4      0.574204    0.503004    0.739130
5      0.554768    0.457832    0.777778
6      0.518356    0.440721    0.743961
7      0.511024    0.499805    0.714976
8      0.481137    0.443879    0.792271
9      0.425731    0.384875    0.850242
10     0.499176    0.565438    0.685990
11     0.495030    0.423703    0.743961
12     0.455162    0.440750    0.801932
13     0.476073    0.445818    0.748792
14     0.442200    0.421140    0.777778
15     0.440400    0.606694    0.719807
16     0.402174    0.453315    0.801932
17     0.408766    0.431965    0.801932
18     0.415657    0.430528    0.782609
19     0.401547    0.445871    0.763285
20     0.360166    0.725755    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.596746    0.529396    0.700483
2      0.585510    0.586121    0.695652
3      0.606975    0.544867    0.700483
4      0.551618    0.599824    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.578696    0.650703    0.700483
2      0.626592    0.632806    0.685990
3      0.644571    0.780128    0.685990
4      0.595846    0.546740    0.714976
5      0.568715    0.600110    0.685990
6      0.545794    0.736513    0.685990
7      0.509682    0.471486    0.758454
8      0.518842    1.311836    0.685990
9      0.474165    0.779366    0.695652
10     0.413439    0.522056    0.705314
11     0.415652    0.488393    0.768116
12     0.421505    0.495464    0.700483
13     0.428069    0.594429    0.700483
14     0.393024    0.663589    0.695652
15     0.424044    0.482051    0.714976
16     0.427986    0.497738    0.710145
17     0.371679    0.651346    0.705314
18     0.403711    0.524088    0.710145
19     0.350722    0.538122    0.739130
20     0.377269    0.619972    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.561968    0.620932    0.700483
2      0.617812    0.588436    0.700483
3      0.599837    0.630731    0.685990
4      0.575929    0.581884    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.600904    0.919821    0.685990
2      0.629790    0.645977    0.685990
3      0.599138    0.972589    0.685990
4      0.580346    0.852292    0.840580
5      0.585448    0.551333    0.705314
6      0.564261    0.593539    0.690821
7      0.514307    0.608563    0.690821
8      0.505573    0.433241    0.734300
9      0.498443    0.562043    0.710145
10     0.505651    0.956696    0.594203
11     0.458000    0.499576    0.700483
12     0.358760    0.621295    0.729469
13     0.391899    0.510348    0.719807
14     0.442880    0.506644    0.714976
15     0.342092    0.563289    0.739130
16     0.367421    0.688594    0.714976
17     0.395659    0.512079    0.714976
18     0.344873    0.446733    0.797101
19     0.286129    0.410294    0.787440
20     0.353184    0.571846    0.724638
epoch  train_loss  valid_loss  accuracy
1      0.619089    0.522819    0.729469
2      0.560731    0.616364    0.729469
3      0.588525    0.503738    0.710145
4      0.560421    0.549914    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.646307    0.757512    0.685990
2      0.607187    1.094206    0.685990
3      0.593729    1.016540    0.743961
4      0.563302    0.828063    0.685990
5      0.533082    0.467558    0.729469
6      0.537414    0.545247    0.700483
7      0.547422    0.609037    0.700483
8      0.489994    0.466897    0.748792
9      0.445388    0.423693    0.787440
10     0.455969    0.536171    0.734300
11     0.443585    0.549999    0.748792
12     0.494089    0.607252    0.729469
13     0.464084    0.353741    0.806763
14     0.381746    0.341791    0.859903
15     0.365359    0.392719    0.826087
16     0.306358    0.412525    0.845411
17     0.409347    0.511315    0.739130
18     0.371826    0.774111    0.734300
19     0.351047    0.513521    0.743961
20     0.403071    0.535747    0.734300
epoch  train_loss  valid_loss  accuracy
1      0.563515    0.558733    0.695652
2      0.626796    0.657049    0.570048
3      0.611652    0.557550    0.714976
4      0.602408    0.590959    0.710145
epoch  train_loss  valid_loss  accuracy
1      0.626026    0.723147    0.685990
2      0.614403    0.759139    0.685990
3      0.579180    0.635363    0.700483
4      0.598967    0.472281    0.753623
5      0.539647    0.514796    0.710145
6      0.503288    0.412653    0.777778
7      0.519792    0.577154    0.705314
8      0.503469    0.423232    0.768116
9      0.500004    0.440984    0.772947
10     0.445150    0.493006    0.768116
11     0.476797    0.542639    0.714976
12     0.499199    0.533316    0.690821
13     0.487986    0.688007    0.690821
14     0.448395    0.688296    0.690821
15     0.409969    0.481876    0.777778
16     0.427575    0.569685    0.710145
17     0.430082    0.664686    0.690821
18     0.416164    0.489317    0.748792
19     0.381995    0.471399    0.801932
20     0.436058    0.589347    0.719807
total elapsed time: 07:13:18

AWD: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.659442    0.594146    0.685990
2      0.635683    0.614864    0.685990
3      0.641735    0.475020    0.801932
4      0.637139    0.634106    0.685990
5      0.633278    0.591733    0.666667
6      0.636508    0.489812    0.801932
7      0.655445    0.558678    0.821256
8      0.642065    0.564149    0.685990
9      0.638796    0.630219    0.685990
10     0.647146    0.583749    0.821256
11     0.644998    0.549659    0.821256
12     0.632782    0.616304    0.821256
13     0.628285    7.279357    0.685990
14     0.628830    1.003267    0.821256
15     0.640605    26.597668   0.314010
16     0.640964    66.181549   0.685990
17     0.642803    21.390877   0.685990
18     0.649719    2.085528    0.685990
19     0.641018    8.446178    0.685990
20     0.648498    71.769066   0.685990
epoch  train_loss  valid_loss  accuracy
1      0.653200    0.851058    0.198068
2      0.639039    0.610296    0.666667
3      0.644668    0.625023    0.685990
4      0.642398    1.223566    0.628019
5      0.651287    9.221375    0.628019
6      0.651558    17.406252   0.628019
7      0.643538    2.187693    0.743961
8      0.645180    10.267502   0.623188
9      0.638865    11.311176   0.743961
10     0.633547    5.677011    0.628019
11     0.642543    2.690840    0.628019
12     0.636188    0.751665    0.628019
13     0.640496    0.556409    0.685990
14     0.645771    1.056486    0.628019
15     0.648934    0.651030    0.685990
16     0.648228    0.598596    0.685990
17     0.635770    0.572211    0.685990
18     0.647119    0.815747    0.748792
19     0.654322    0.595813    0.681159
20     0.649251    0.671714    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.703077    0.660246    0.801932
2      0.670832    0.481796    0.801932
3      0.654450    0.625293    0.685990
4      0.638859    0.641423    0.685990
5      0.650240    0.611776    0.685990
6      0.644640    0.551209    0.801932
7      0.633567    0.619952    0.685990
8      0.638576    1.340501    0.608696
9      0.643218    0.653176    0.743961
10     0.631089    0.594252    0.685990
11     0.636857    0.569681    0.685990
12     0.631552    0.606931    0.685990
13     0.624797    0.529110    0.801932
14     0.642403    0.676845    0.685990
15     0.637093    0.823383    0.628019
16     0.646698    0.650789    0.628019
17     0.639675    0.595595    0.685990
18     0.637994    0.611473    0.685990
19     0.642088    0.562698    0.685990
20     0.639853    0.593855    0.743961
epoch  train_loss  valid_loss  accuracy
1      0.684210    0.562834    0.671498
2      0.648286    0.541493    0.671498
3      0.647020    0.640146    0.685990
4      0.642051    0.624983    0.685990
5      0.636157    0.608034    0.681159
6      0.636775    0.541374    0.811594
7      0.641821    0.646219    0.685990
8      0.634415    0.636799    0.666667
9      0.633478    0.626854    0.685990
10     0.639269    0.613814    0.666667
11     0.637354    0.622757    0.685990
12     0.634966    0.624796    0.685990
13     0.652434    0.635587    0.666667
14     0.634212    0.624451    0.685990
15     0.633402    0.626841    0.685990
16     0.644959    0.859078    0.685990
17     0.654029    0.619931    0.685990
18     0.659414    0.636237    0.666667
19     0.676207    0.636374    0.666667
20     0.669321    0.623826    0.681159
epoch  train_loss  valid_loss  accuracy
1      0.676189    0.620572    0.685990
2      0.650448    0.569703    0.666667
3      0.648496    1.055200    0.666667
4      0.640933    1.103095    0.685990
5      0.635886    0.713602    0.685990
6      0.666717    4.292082    0.685990
7      0.633081    0.901252    0.821256
8      0.644301    0.723252    0.628019
9      0.636234    0.627351    0.685990
10     0.638388    0.614149    0.685990
11     0.632146    0.634241    0.685990
12     0.631221    0.615748    0.685990
13     0.655567    0.610818    0.685990
14     0.642379    8.547739    0.685990
15     0.631404    0.813435    0.685990
16     0.636437    3.805100    0.685990
17     0.643065    1.726124    0.685990
18     0.632673    0.629652    0.685990
19     0.639423    1.740176    0.685990
20     0.644896    0.673565    0.685990
total elapsed time: 07:43:25

AWD-Pretrained-Wiki: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.681594    0.628622    0.685990
2      0.618191    0.711332    0.483092
3      0.619853    0.737769    0.420290
4      0.608743    1.493780    0.299517
epoch  train_loss  valid_loss  accuracy
1      0.658717    0.635642    0.685990
2      0.654136    0.642294    0.685990
3      0.636960    0.702736    0.685990
4      0.639786    0.620285    0.685990
5      0.636076    0.624556    0.685990
6      0.632214    0.671233    0.685990
7      0.640880    0.629770    0.685990
8      0.604759    0.966097    0.685990
9      0.620576    0.654158    0.685990
10     0.631795    0.623531    0.685990
11     0.641109    0.646291    0.685990
12     0.634290    0.626619    0.685990
13     0.637921    0.719882    0.821256
14     0.662842    0.624720    0.685990
15     0.651349    0.669749    0.685990
16     0.652204    0.624821    0.685990
17     0.634757    0.624895    0.685990
18     0.642288    0.625416    0.685990
19     0.623453    0.622284    0.685990
20     0.629245    0.623024    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.651152    0.794766    0.376812
2      0.631270    1.156138    0.304348
3      0.615342    1.048161    0.371981
4      0.632141    0.633887    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.639997    0.682974    0.685990
2      0.635475    0.747632    0.685990
3      0.652049    0.643952    0.666667
4      0.668698    0.625403    0.685990
5      0.636123    0.697577    0.685990
6      0.629679    0.627327    0.685990
7      0.631498    0.620175    0.685990
8      0.633885    0.616727    0.685990
9      0.646222    0.629559    0.685990
10     0.636965    0.626117    0.685990
11     0.640400    0.622842    0.685990
12     0.645799    0.626212    0.685990
13     0.641059    0.643096    0.685990
14     0.632726    0.683820    0.685990
15     0.660447    0.635496    0.685990
16     0.651714    0.592903    0.685990
17     0.643377    0.618916    0.685990
18     0.650140    0.637614    0.685990
19     0.647173    0.616949    0.685990
20     0.633981    0.618264    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.658084    1.854763    0.314010
2      0.656512    0.689574    0.579710
3      0.636885    1.003440    0.270531
4      0.640629    1.098531    0.270531
epoch  train_loss  valid_loss  accuracy
1      0.669913    0.736929    0.685990
2      0.638430    0.738760    0.685990
3      0.646182    0.630409    0.685990
4      0.621497    0.763100    0.685990
5      0.627188    0.800336    0.685990
6      0.648327    0.628125    0.685990
7      0.658785    0.620262    0.685990
8      0.645491    0.743549    0.685990
9      0.629023    0.652902    0.685990
10     0.633390    0.622180    0.685990
11     0.644149    0.791157    0.685990
12     0.642471    0.626819    0.685990
13     0.625042    0.713975    0.685990
14     0.624686    0.633477    0.685990
15     0.630839    0.671610    0.685990
16     0.642558    0.747154    0.685990
17     0.639772    0.622823    0.685990
18     0.636479    0.646603    0.685990
19     0.617512    0.658331    0.685990
20     0.641150    0.641151    0.666667
epoch  train_loss  valid_loss  accuracy
1      0.631819    1.117423    0.333333
2      0.586688    0.831881    0.323671
3      0.605080    1.202414    0.236715
4      0.641512    0.590984    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.645871    0.677062    0.685990
2      0.615007    0.681354    0.685990
3      0.629570    0.646172    0.685990
4      0.635601    0.621928    0.685990
5      0.641456    0.623144    0.685990
6      0.642620    0.626272    0.685990
7      0.627542    0.624621    0.685990
8      0.651873    0.633089    0.685990
9      0.652315    0.630263    0.685990
10     0.636259    0.627471    0.685990
11     0.628778    0.650042    0.685990
12     0.623148    0.798535    0.666667
13     0.633442    0.623965    0.685990
14     0.630964    0.621341    0.685990
15     0.613469    0.950012    0.685990
16     0.634524    0.628045    0.685990
17     0.634150    0.608665    0.690821
18     0.656543    0.625407    0.685990
19     0.636612    0.674273    0.676328
20     0.673696    0.609733    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.687122    0.634222    0.685990
2      0.643903    1.128174    0.285024
3      0.634418    0.591019    0.657005
4      0.620333    0.930228    0.227053
epoch  train_loss  valid_loss  accuracy
1      0.660154    0.633098    0.685990
2      0.633858    0.700249    0.685990
3      0.615422    1.526199    0.685990
4      0.627257    0.765405    0.685990
5      0.638780    2.230010    0.685990
6      0.636526    0.623967    0.685990
7      0.632444    0.628319    0.685990
8      0.647427    0.621498    0.685990
9      0.634316    0.675997    0.685990
10     0.651275    0.624477    0.685990
11     0.641179    0.619983    0.685990
12     0.644132    0.612932    0.685990
13     0.641013    0.616094    0.685990
14     0.643110    0.588472    0.685990
15     0.645915    0.626044    0.685990
16     0.635238    0.625243    0.685990
17     0.633337    0.607859    0.685990
18     0.639721    0.625866    0.685990
19     0.645961    0.626596    0.685990
20     0.643297    0.630154    0.685990
total elapsed time: 08:15:53

AWD-Finetuned-Autopsy: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.639548    0.481632    0.719807
2      0.589538    0.464254    0.743961
3      0.522232    0.436504    0.763285
4      0.506766    0.384564    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.607501    0.862742    0.280193
2      0.646950    0.558381    0.685990
3      0.639110    0.647939    0.685990
4      0.637053    11.099076   0.628019
5      0.631512    9.898954    0.628019
6      0.643005    0.609097    0.685990
7      0.644644    0.575119    0.801932
8      0.648533    0.524306    0.801932
9      0.638103    0.534563    0.801932
10     0.639276    0.587945    0.685990
11     0.652023    0.529704    0.685990
12     0.626538    0.572035    0.685990
13     0.608847    1.940665    0.579710
14     0.598733    1.506909    0.236715
15     0.628403    2.242043    0.763285
16     0.626918    0.833088    0.821256
17     0.631823    1.268180    0.821256
18     0.609540    0.571435    0.685990
19     0.593956    0.709891    0.526570
20     0.605747    0.718414    0.637681
epoch  train_loss  valid_loss  accuracy
1      0.613144    0.468067    0.772947
2      0.588719    0.410890    0.787440
3      0.559318    0.429508    0.787440
4      0.519296    0.433585    0.811594
epoch  train_loss  valid_loss  accuracy
1      0.677408    0.611443    0.685990
2      0.639445    0.638192    0.685990
3      0.648425    0.644595    0.671498
4      0.621906    0.687216    0.632850
5      0.595680    0.837419    0.685990
6      0.628971    0.804400    0.690821
7      0.643538    0.645375    0.685990
8      0.650294    0.678556    0.685990
9      0.640298    0.623300    0.671498
10     0.643568    0.624421    0.685990
11     0.649435    0.620374    0.685990
12     0.637464    0.629439    0.685990
13     0.640798    0.699553    0.685990
14     0.635233    0.651109    0.685990
15     0.627298    0.616569    0.685990
16     0.630386    0.629500    0.685990
17     0.655519    0.622479    0.666667
18     0.641303    0.620388    0.681159
19     0.637422    0.613755    0.676328
20     0.656928    0.632914    0.671498
epoch  train_loss  valid_loss  accuracy
1      0.627127    0.445891    0.806763
2      0.549434    0.475700    0.768116
3      0.534293    0.406561    0.821256
4      0.567539    0.465736    0.787440
epoch  train_loss  valid_loss  accuracy
1      0.623339    0.757143    0.685990
2      0.633460    0.646885    0.685990
3      0.643306    3.136098    0.671498
4      0.638988    0.932565    0.685990
5      0.648363    25.402451   0.681159
6      0.641806    3.239152    0.676328
7      0.643653    0.644543    0.681159
8      0.644010    0.684878    0.685990
9      0.648931    0.633606    0.671498
10     0.644400    0.744294    0.676328
11     0.658873    0.646956    0.671498
12     0.648613    0.672353    0.685990
13     0.648119    0.628343    0.685990
14     0.638369    0.627322    0.681159
15     0.643055    0.627278    0.685990
16     0.635291    0.625893    0.681159
17     0.631663    0.630790    0.671498
18     0.634028    0.622605    0.685990
19     0.649284    0.625341    0.685990
20     0.642179    0.623775    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.630469    0.463969    0.743961
2      0.575915    0.398439    0.782609
3      0.548705    0.425466    0.782609
4      0.524922    0.407001    0.816425
epoch  train_loss  valid_loss  accuracy
1      0.629293    0.731353    0.647343
2      0.605046    0.932826    0.227053
3      0.609447    0.870201    0.685990
4      0.621079    0.602449    0.758454
5      0.594164    0.650211    0.685990
6      0.607835    0.728154    0.685990
7      0.619716    0.585881    0.666667
8      0.596896    1.161248    0.381643
9      0.590382    0.924555    0.685990
10     0.591055    0.981495    0.690821
11     0.568460    0.709703    0.830918
12     0.578457    67.493752   0.666667
13     0.529953    0.392055    0.826087
14     0.561483    0.591881    0.690821
15     0.545155    0.992176    0.685990
16     0.499624    0.465911    0.777778
17     0.515562    0.635465    0.695652
18     0.526121    0.917601    0.685990
19     0.478004    0.559789    0.743961
20     0.483527    0.401515    0.792271
epoch  train_loss  valid_loss  accuracy
1      0.610737    0.510697    0.753623
2      0.577875    0.605154    0.743961
3      0.522789    0.519726    0.739130
4      0.529034    0.509125    0.777778
epoch  train_loss  valid_loss  accuracy
1      0.645848    0.523190    0.685990
2      0.618957    0.704667    0.666667
3      0.621965    0.716784    0.685990
4      0.635435    0.647695    0.628019
5      0.635499    0.788612    0.628019
6      0.642278    0.588861    0.671498
7      0.639528    0.568271    0.671498
8      0.633377    0.621038    0.685990
9      0.640917    0.603084    0.685990
10     0.635613    0.585709    0.666667
11     0.629713    0.620017    0.685990
12     0.635337    0.604783    0.666667
13     0.627601    0.616108    0.685990
14     0.645202    0.613027    0.685990
15     0.634078    0.581918    0.666667
16     0.646805    8.078396    0.599034
17     0.642883    0.616576    0.685990
18     0.631828    0.619397    0.685990
19     0.626528    0.606347    0.685990
20     0.632552    0.594864    0.685990
total elapsed time: 08:48:05

AWD-Finetuned-Nidia: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.576345    0.548060    0.710145
2      0.610022    0.578444    0.719807
3      0.607570    0.501215    0.753623
4      0.607308    0.489097    0.739130
epoch  train_loss  valid_loss  accuracy
1      0.629035    0.963404    0.685990
2      0.619484    0.632614    0.685990
3      0.642092    0.624005    0.685990
4      0.623627    1.038602    0.685990
5      0.604194    0.906996    0.685990
6      0.616378    0.646028    0.685990
7      0.606728    0.932213    0.685990
8      0.638916    0.767097    0.685990
9      0.654256    0.625554    0.685990
10     0.636251    0.623161    0.685990
11     0.638419    0.622500    0.685990
12     0.628745    0.769903    0.685990
13     0.629713    0.626604    0.685990
14     0.627287    0.949183    0.685990
15     0.616372    1.102356    0.685990
16     0.615529    0.654020    0.685990
17     0.616296    0.870855    0.685990
18     0.636801    0.660101    0.685990
19     0.631719    0.623062    0.685990
20     0.631683    0.727598    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.659190    0.593478    0.685990
2      0.618774    0.468498    0.758454
3      0.604847    0.465047    0.729469
4      0.568927    0.491577    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.656171    0.613076    0.685990
2      0.644801    0.622083    0.685990
3      0.638363    0.630961    0.685990
4      0.634373    0.619161    0.685990
5      0.644729    0.623684    0.685990
6      0.645238    0.624721    0.685990
7      0.638122    0.651401    0.821256
8      0.633936    38.683750   0.685990
9      0.633640    0.816884    0.685990
10     0.629527    1.231694    0.685990
11     0.633522    0.615343    0.685990
12     0.639040    0.660473    0.685990
13     0.629660    0.616614    0.685990
14     0.631099    0.610314    0.685990
15     0.640580    0.603662    0.685990
16     0.653172    0.601083    0.685990
17     0.637136    0.620525    0.685990
18     0.632370    0.622924    0.685990
19     0.644429    0.622888    0.685990
20     0.640721    0.625933    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.617444    0.579670    0.685990
2      0.589661    0.535566    0.758454
3      0.578109    0.497550    0.768116
4      0.592828    0.498218    0.753623
epoch  train_loss  valid_loss  accuracy
1      0.641568    0.667656    0.685990
2      0.648192    1.922928    0.685990
3      0.652655    0.641187    0.685990
4      0.646068    0.626737    0.685990
5      0.642863    0.649604    0.685990
6      0.637138    0.623671    0.685990
7      0.641448    0.849532    0.685990
8      0.632473    0.631339    0.685990
9      0.635809    0.623014    0.685990
10     0.638154    0.623396    0.685990
11     0.630349    0.634728    0.685990
12     0.636726    0.629397    0.685990
13     0.635831    0.626799    0.685990
14     0.618920    0.848234    0.685990
15     0.620366    0.671207    0.685990
16     0.643376    0.650716    0.685990
17     0.648109    0.642649    0.685990
18     0.646958    0.829752    0.685990
19     0.645273    0.623692    0.685990
20     0.631358    0.990170    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.581075    0.544312    0.710145
2      0.576131    0.496762    0.729469
3      0.580144    0.545464    0.739130
4      0.572072    0.477798    0.729469
epoch  train_loss  valid_loss  accuracy
1      0.666336    0.811855    0.685990
2      0.639732    0.762411    0.685990
3      0.650552    0.639758    0.685990
4      0.640463    1.002423    0.685990
5      0.650553    0.639420    0.685990
6      0.641042    0.651126    0.685990
7      0.626313    0.688488    0.685990
8      0.634924    0.623618    0.685990
9      0.621680    0.635437    0.685990
10     0.621948    0.621600    0.685990
11     0.639011    0.941691    0.685990
12     0.632352    0.934036    0.685990
13     0.640442    0.715683    0.821256
14     0.632573    0.643780    0.685990
15     0.642270    0.671193    0.685990
16     0.636065    0.623997    0.685990
17     0.618462    0.636132    0.685990
18     0.637784    0.667472    0.685990
19     0.641025    0.622393    0.685990
20     0.638698    0.625150    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.636728    0.504838    0.743961
2      0.565633    0.549527    0.763285
3      0.523378    0.502866    0.734300
4      0.580686    0.450714    0.748792
epoch  train_loss  valid_loss  accuracy
1      0.653342    0.626311    0.685990
2      0.633256    0.611047    0.685990
3      0.619886    0.609298    0.685990
4      0.622452    0.652806    0.685990
5      0.621527    0.647178    0.685990
6      0.646346    0.681505    0.685990
7      0.635425    0.688285    0.685990
8      0.645482    0.623194    0.685990
9      0.634668    0.622537    0.685990
10     0.638140    5.739166    0.314010
11     0.642666    0.623029    0.685990
12     0.637513    0.748793    0.685990
13     0.651266    0.643414    0.685990
14     0.646498    0.633123    0.685990
15     0.643786    0.623362    0.685990
16     0.612683    0.825863    0.685990
17     0.636501    0.677095    0.685990
18     0.637793    0.892802    0.685990
19     0.657711    0.671275    0.685990
20     0.666841    0.624319    0.685990
total elapsed time: 09:21:24

AWD-Pretrained-Wiki-Finetuned-Autopsy: drop=0.7 lr=0.01
epoch  train_loss  valid_loss  accuracy
1      0.638732    0.577924    0.685990
2      0.601543    0.655203    0.545894
3      0.590834    0.669314    0.603865
4      0.550636    0.564201    0.705314
epoch  train_loss  valid_loss  accuracy
1      0.625630    0.775445    0.685990
2      0.643676    0.727242    0.685990
3      0.653986    0.660044    0.685990
4      0.629709    0.635234    0.685990
5      0.627076    0.793733    0.685990
6      0.642687    0.623662    0.685990
7      0.631613    0.628570    0.685990
8      0.628916    0.622705    0.685990
9      0.628287    0.634243    0.685990
10     0.641024    0.622432    0.685990
11     0.626700    0.651545    0.685990
12     0.628276    0.622352    0.685990
13     0.639582    0.615133    0.685990
14     0.637861    1.089361    0.676328
15     0.639984    0.620396    0.685990
16     0.623442    0.636296    0.685990
17     0.633650    0.621555    0.685990
18     0.631508    0.629512    0.685990
19     0.633214    0.717226    0.685990
20     0.630584    0.619472    0.685990
epoch  train_loss  valid_loss  accuracy
1      0.590147    0.775482    0.478261
2      0.616821    0.621529    0.671498
3      0.584479    0.791218    0.550725
4      0.578103    0.622151    0.695652
epoch  train_loss  valid_loss  accuracy
1      0.655592    0.606969    0.685990
2      0.639057    0.681835    0.685990
3      0.640619    0.675584    0.685990
4      0.624088    0.558606    0.710145
5      0.629291    0.725725    0.685990
6      0.633149    0.669266    0.685990
7      0.629471    0.620919    0.685990
8      0.624546    0.632144    0.685990
9      0.639898    0.621227    0.685990
10     0.637598    0.656882    0.685990
11     0.636170    0.627789    0.685990
12     0.617079    0.574042    0.705314
13     0.629580    0.669189    0.685990
14     0.640288    0.622431    0.685990
15     0.634373    0.659308    0.685990
16     0.659205    0.644734    0.685990
17     0.639654    0.627752    0.685990
18     0.633427    0.618734    0.685990
19     0.627039    0.642617    0.685990
20     0.620720    0.772729    0.318841
epoch  train_loss  valid_loss  accuracy
1      0.647569    1.007311    0.251208
2      0.617137    0.523969    0.690821
3      0.603429    0.671168    0.657005
4      0.604976    0.531729    0.676328
epoch  train_loss  valid_loss  accuracy
1      0.649190    0.660417    0.685990
2      0.635141    0.637051    0.685990
3      0.622154    0.612653    0.685990
4      0.634098    1.526991    0.685990
5      0.638701    0.632338    0.685990
6      0.651378    0.625964    0.685990
7      0.624824    0.634709    0.685990
8      0.638366    0.623981    0.685990
9      0.644857    0.626339    0.685990
10     0.628046    0.644988    0.685990
11     0.638263    0.605611    0.685990
12     0.638091    0.623804    0.685990
13     0.640162    0.625007    0.685990
